# تأريخٌ رجعيٌّ لقائمة «سارية الآن» — أُنتج آلياً في جولة ٢٧٢
# الطريقة: مرورٌ واحدٌ على ٢٧٤ التزاماً على agents.html، وتسجيلُ أوّل التزامٍ يظهر فيه نصُّ السطر حرفياً.
# المعنى: تاريخُ دخولِ النصّ الملفَّ («متى قيل») — لا تاريخُ وقوع الواقعة، ولا سريانُ الالتزام.
# حدُّ الطريقة: سطرٌ عُدّل لاحقاً يُؤرَّخ بتاريخ تعديله لا بأصله (وقع مرّةً في ٩١ رأسَ جولة).
index	date	commit	text
195	2026-08-18	54f4eb8	جولة ٢٤٦ — تنفيذُ معيار ٢٤٥ («اسأل عن اسم النظام قبل أن تسأل عن بنوده»): جُرِدت اللوحةُ عن النصوص التي تُسمّيها — خمسةَ عشرَ نصّاً بالاسم. ثمّ عن النصوص التي تحمل منها التزاماتٍ ولا تُسمّيها — وستّةٌ،
196	2026-08-18	54f4eb8	وأثقلُ الغائبين: نظام (قانون) الجمارك الموحد لدول مجلس التعاون لدول الخليج العربية — صفرُ ذكرٍ في الملف كلِّه. واللوحةُ تحمل منه: الرسمَ ٥–٢٥٪ · وأساليبَ القيمة الجمركية الستّة (٤١) · والتصنيفَ (٣٨) ·
197	2026-08-18	54f4eb8	وثانيهم في المرسوم الذي وجدتُه أمس نفسِه: نظام الأسماء التجارية — صدر بالمرسوم م/٨٣ ذاتِه الذي صدر به نظامُ السجل التجاري، ونفذا معاً في ٣ أبريل ٢٠٢٥. واللوحةُ تحمل خطوتَه («حجزُ الاسم التجاري»، ١٠٣) 
198	2026-08-18	54f4eb8	وسندٌ ثالثٌ لتاريخ الأمس بلا فتحِ صفحة: خبرُ وزارة التجارة «نفاذ نظاميّ السجل التجاري والأسماء التجارية اعتباراً من اليوم» مسارُه News/Pages/03-04-25-01.aspx — والتاريخُ في المسار نفسِه: ٣-٤-٢٥. والصف
199	2026-08-18	54f4eb8	وأربعةٌ أخرى تحمل اللوحةُ منها ولا تُسمّيها: نصُّ المواصفات والمقاييس الذي تعمل بموجبه ساسو وسابر (٢٦ و٢٨ ذكراً للجهة والبرنامج، وصفرٌ للنصّ) · ونظامُ المعاملات الإلكترونية · ونظامُ مكافحة جرائم المعل
200	2026-08-18	54f4eb8	وأربعةٌ تُعلَن خارج النطاق لا مسكوتاً عنها: حمايةُ المستهلك · المدفوعاتُ وخدماتها · مكافحةُ غسل الأموال · المنافسة. ولا تُدَّعى غيرَ لازمة — يُدَّعى أنّها لم تُفحَص، وأنّ «المنافسة» الواردة مرّتين على
201	2026-08-18	54f4eb8	وحصادُ تسمية النظام فوراً — أرقامٌ لخطوةٍ كانت بلا زمن: حجزُ الاسم التجاري ٦٠ يوماً من قبول الطلب، يُمدَّد مثلَها قبل انتهائها · وحتى ٥ أسماءٍ مقترحةٍ في الطلب · ومعاييرُ التشابه مسمّاةٌ لا مُجمَلة: ت
202	2026-08-18	54f4eb8	وحدُّ الدعوى: «صفرُ ذكرٍ» مقيسٌ آلياً بالبحث النصّيّ على الملف — ودقيقٌ فيما يخصّ الاسم، ولا يعني أنّ الحكم غائب (بنودُ الجمارك على اللوحة كثيرة، والغائبُ اسمُ نصِّها). وأرقامُ الحجز الثلاثة منقولةٌ ع
203	2026-08-18	54f4eb8	ولا رقمَ من هذه الجولة يدخل حسبةَ الوحدة، ولا مرشَّحَ اجتاز بوابة",
204	2026-08-18	332a0f1	جولة ٢٤٥ — زاويةٌ خارجيةٌ بالإلزام (العدّادُ استُنفد بثلاث جولاتٍ داخلية): وأولُ ما وجدتُه أنّ نظاماً يحكم الخطوةَ الأولى من المسار الحرج ليس على اللوحة إطلاقاً — نظام السجل التجاري الجديد، المرسوم ال
205	2026-08-18	332a0f1	وتاريخُه حُسم بفحص التطابق لا بالنقل — تنفيذاً لمعيار ٢٤٤ حرفياً: بحثٌ أعاد «نفاذاً في ٣ أبريل ٢٠٢٦» وبحثٌ ثانٍ أعاد «٣ أبريل ٢٠٢٥». والحاسمُ ثلاثيّةٌ متّسقةٌ في المصدر الثالث: الخميس ٣ أبريل ٢٠٢٥ = ٥
206	2026-08-18	332a0f1	وأثرُ التاريخ أثقلُ من التاريخ: النظامُ نافذٌ منذ ستةَ عشرَ شهراً قبل أن تُبنى هذه اللوحة — فليس تحديثاً فاتنا، بل نصٌّ كان قائماً طولَ الوقت والخطوةُ الأولى تُكتَب بغيره",
207	2026-08-18	332a0f1	وثلاثةُ أحكامٍ منقولةٍ تمسّ اللوحة (متّفَقٌ عليها في المصادر الثلاثة): «التأكيد السنويّ» حلَّ محلّ «التجديد» — مراجعةُ بياناتٍ كلَّ ١٢ شهراً من تاريخ القيد بلا تاريخِ انتهاءٍ جديد · وتعليقُ القيد بعد 
208	2026-08-18	332a0f1	وأثرُه المباشر على رقمٍ تحمله اللوحة: مدخلُ «كلفة الوجود — سنوياً» يعدّ سجلاً تجارياً ١٢٠٠–٢٠٠٠ سنوياً — وهي كلفةٌ بشكل تجديد. والتجديدُ لم يَعُد قائماً. ولا يُقال إنّ الرقم خطأ: يُقال إنّ تكرارَه الس
209	2026-08-18	332a0f1	وشطبٌ ثالثٌ يدخل مسار الخروج (٩٠): كانت اللوحةُ تحمل الشطبَ عقوبةً تبعيةً وخياراً لصاحبه. والثالثُ إداريٌّ صرف: تأكيدٌ لم يُقدَّم ⟵ تعليقٌ ⟵ شطبٌ تلقائيّ — بلا مخالفةٍ ولا قرار. ويصطدم بقاعدةِ ٩٠ المس
210	2026-08-18	332a0f1	وحدُّ الدعوى معلَنٌ بحدّه: النصُّ الرسميّ لم يُقرأ — laws.boe.gov.sa ظهر في النتائج برابطٍ مباشرٍ للنظام والجلبُ محجوب (مقيسٌ سابقاً). فكلُّ ما فوق منقولٌ عن مكاتب محاماةٍ وخدمات. والمحسومُ وحدَه التا
211	2026-08-18	332a0f1	وفرضيةٌ لي سقطت قبل نشرها: ظننتُ أنّ اللوحة تُنقص كلفةَ الخطوة الأولى بإسقاط اشتراك الغرفة التجارية (نتيجةُ بحثٍ تقول ٢٬٠٠٠–٣٬٠٠٠). والصوابُ أنّ اللوحة تحمله بفئاته منذ ٦٤–٦٥: مؤسسات ٣٠٠–٨٠٠ · شركات ٢
212	2026-08-18	332a0f1	وقناتان محليّتان مسمّاتان في فئة C-001 بعينها، لم تكونا على اللوحة: jomlah.com (سوقُ جملةٍ إلكترونيّ) · lamasat1.com (محلُّ جملةِ إكسسوارات، الغرابي بالرياض). وكلتاهما محجوبةٌ عن الفتح — فلا سعرَ ولا 
213	2026-08-18	332a0f1	وقياسُ حجبٍ جديدٌ اشتراه تصحيحُ الأمس: الرابطُ الذي استُعيد كاملاً في ٢٤٤ جُرِّب اليوم — فحُجب. وsalla.com محجوبٌ كذلك، لا salla.sa وحدَها. فالحجبُ على النطاق لا على المسار — وهذا لم يكن قابلاً للاختب
214	2026-08-18	332a0f1	وشرطُ سوق الجملة فُحص فلم يُنشَر: أعاد البحثُ «توثيقٌ بسجلٍّ أو وثيقة عمل حرّ · لا رسومَ انضمام · لا يُشترط متجرٌ قائم» — وثلاثتُها على اللوحة منذ ١٢ أغسطس، وأحدُها موسومٌ مكرَّراً أصلاً (١٩٠). قاعدةُ
215	2026-08-18	7c09c3e	جولة ٢٤٤ — تنفيذُ معيار ٢٤٣ («لا تحكم على اقتباسٍ انتهى بنقاطٍ ثلاث»): مُسحت اللوحةُ عن كلّ موضعِ حذفٍ — ٢٢ موضعاً بـ«…»، وستّةٌ بـ... كلُّها مؤثّرُ نشرٍ في الشيفرة لا حذفاً (Math.max(...nums)). ومن ا
216	2026-08-18	7c09c3e	وأثقلُها أنّ المحذوف كان رابطاً: مصدرُ ٢٤٠ سُجّل salla.sa/high-car/…/p2039603967 — والمقطعُ المحذوف ٦٤ حرفاً هو اسمُ المنتج في المسار، وبدونه لا يُفتَح الرابط. وقاعدةُ الفريق «رابط + تاريخ + جهة» — فك
217	2026-08-18	7c09c3e	ومصدرُ الاستعادة يستحقّ التسجيل: لم يكن في المستودع — الرابطُ الكامل غيرُ موجودٍ في تقريرَي ٢٤٠ و٢٤١ ولا في اللوحة؛ استُخرج من نصّ الجلسة، وهو ملفٌّ خارج المستودع لا يُدفَع ويزول بزوال الحاوية. فالمصد
218	2026-08-18	7c09c3e	والثاني حذفٌ في نصٍّ نظاميّ: نطاقُ ترخيص «موثوق» كان مقتبساً «الفرد… المُعلن عبر منصات التواصل»، والكاملُ في تقرير ١٠٥: «الفرد — مواطناً ومقيماً — والمستثمر الأجنبي المُعلن…». فالمحذوفُ هو النصفُ المح
219	2026-08-18	7c09c3e	والثالث حذفٌ يُجمِّل الدعوى التي سِيق لها: ١٦٠ استشهدت ببطاقة القرار على أنّ «اللوحةَ تحكم على نفسها بالواقعية» فاقتبست «تحويلٌ ٧٫١٪ … عند نقرةٍ غالية ١٢٫٣٪ — غير واقعيّ». والمحذوفُ فرعٌ ثالثٌ تطبعه ا
220	2026-08-18	7c09c3e	وفتحُ الفرع المحذوف كشف عطباً خلفه: حُكما الفرعين الطرفيّين كانا نصّاً ثابتاً في الوسم لا محسوبَين — «قابل» و«غير واقعي» تُطبَعان مهما كان الرقم، بينما الفرعُ الأوسط وحدَه له قاعدةُ عتبةٍ مكتوبة (&gt;
221	2026-08-18	7c09c3e	وأثرُه مقيسٌ في الاتجاهين: الفرعُ الرخيص يطبع «قابل» ولو طلب تحويلاً فوق المتوسط العالمي — ويقع ذلك عند تعادلٍ دون ٤٠ ر.س، وهو داخل نطاق السوق المرصود ٢٥–١٨٠ (اشتقاقٌ من ثوابت الملف، لا حالةٌ مرصودة ف
222	2026-08-18	7c09c3e	وأُغلق بقاعدة الملف نفسِه لا بعتبةٍ جديدة: قاعدةُ الفرع الأوسط طُبّقت على إخوته — فتغيّر حكمٌ معروضٌ واحدٌ من ثمانيةَ عشرَ في حزمة العرض (P-131 الغالي: «غير واقعي» ← «قابل»)، ولم تُبتدَع كلمةٌ ولا عتب
223	2026-08-18	dda48f2	جولة ٢٤٣ — تصحيحُ دعوى نشرتُها أمس: ٢٤٢ كتبت «الفرعُ مذكورٌ مرّتين ومُغلَقٌ مرّتين ولا سطرَ يصل بينها» — والسطرُ موجود: الخطوةُ ٢ تنتهي بـ«والباب الثاني مغلق على هذه اللوحة (٧٠): الوثيقة لا تخوّل الاس
224	2026-08-18	dda48f2	وما بقي بعد التصحيح ترتيبٌ لا غياب: الإغلاقُ في آخر ١٥٪ من أطول شرحٍ في القائمة (الحرفُ ٢٨٥ من ٣٣٧) · والخطوةُ ٣ تُعيد «سجل تجاري أو وثيقة عمل حر» بعده بـ٧٥ بكسل بلا إحالةٍ إليه. فالعلاجُ إحالةٌ في ال
225	2026-08-18	dda48f2	وتنفيذُ معيار ٢٤٢ («رتّب الاستثناءَ بعد ما يستثنيه») على اللوحة كلِّها يجد أثقلَ حالةٍ في العنوان نفسِه: «المسار الحرج — ما يسبق كل ما سبق» يقع بعد ٥٧–٥٩٪ من ارتفاع الصفحة (عرض ١٥٦٠) و٦٧٪ (عرض ٤٢٠) — 
226	2026-08-18	dda48f2	ولا مدخلَ إليه من أعلى: صفرُ روابطَ داخلية في اللوحة كلِّها · وأولُ ٤٠٠٠ حرفٍ مرئيّ لا تذكر «المسار الحرج» ولا «سجل تجاري» ولا «فسح» ولا «أهلية». فالقارئُ يرى المرشَّحَ وسعرَه ودرجتَه قبل أن يعلم أنّ 
227	2026-08-18	dda48f2	والحالةُ نفسُها داخل لوحة الموسم: «بوابة المتجر — شروط سابقة على أي بيع» (٥ بنود) تُطبَع بعد ٩٩٧ سطراً من «سارية الآن» — ٣٢٬٢٥٠ بكسل. والسببُ مقيسٌ لا مُخمَّن: #seasonmsg وحدَه ٥٤–٥٥٪ من ارتفاع الصفحة
228	2026-08-18	2c4a5e8	جولة ٢٤٢ — تنفيذُ معيار ٢٤١ («فكِّك كلَّ بندٍ يجمع اسمين بحرف أو»): مُسحت جداولُ اللوحة عن «أو» في مواضع الشرط. وأثقلُها في المسار الحرج: «شرطاه: سجل تجاري أو وثيقة عمل حر سارية» (الخطوة ٣ — توثيقُ ال
229	2026-08-18	dda48f2	والفرعُ مذكورٌ مرّتين ومُغلَقٌ مرّتين (وقولي «ولا سطرَ يصل بينها» خطأٌ صُحِّح في ٢٤٣: الوصلُ قائمٌ في آخر الخطوة ٢ منذ جولة ٧٠): يُفتَح في الخطوة ٢ («وبابان لا باب (٦٩): بالسجل التجاري حساب باسم المؤس
230	2026-08-18	2c4a5e8	ويُغلَق في الخطوة ١: «شراء الجملة لإعادة البيع نشاط تجاري — فالشرط من النشاط لا من المنصة» · وفي الخطوة ٤: تسجيلُ المستورد على فسح «تسجيلٌ منفصل شرطُه رقم السجل»",
231	2026-08-18	2c4a5e8	فالبابُ الثاني مفتوحٌ في النصّ ومغلقٌ في حالتنا — ومَن قرأ الخطوتين ٢ و٣ دون ١ و٤ رأى مساراً أرخص (السجلُّ ١٢٠٠–٢٠٠٠ ر.س بنصّ الخطوة الأولى) ينتهي إلى الوقوف عند فسح",
232	2026-08-18	2c4a5e8	وحدُّ الدعوى: كلُّ سطرٍ منها صحيحٌ في موضعه — والعطبُ في القراءة المتسلسلة: الاستثناءُ يُذكَر مرّةً والفرعُ مرّتين بعده. والعلاجُ سطرٌ في الخطوة ٣: «وثيقةُ العمل الحرّ لا تكفي لنشاطنا (١ · ٤)». ولم يُ
233	2026-08-18	46b0745	جولة ٢٤١ — تنفيذُ معيار ٢٤٠ («اسأل عن أقربِ ما يُثبَت دون الرقم») على زِدّ، استكمالاً لما أعلنتُه ناقصاً في ٢٤٠: بحثان لم يُعِيدا صفحةَ منتجٍ واحدةً على zid.store — وأعادا جذرَي متجرين فقط: store.zid.
234	2026-08-18	46b0745	وأقربُ ما يُثبَت دون السعر: فرقٌ بنيويٌّ بين المنصّتين يظهر في الروابط نفسِها. سلة تضع المتاجرَ في مساراتِ نطاقٍ واحد (salla.sa/&lt;متجر&gt;/&lt;منتج&gt;) · وزِدّ تضعها في نطاقاتٍ فرعيّة (&lt;متجر&gt;
235	2026-08-18	46b0745	وأثرُه على الرصد مقيسٌ بالبحثين: سلة أعادت رابطَي منتجٍ في بحثٍ واحد (٢٤٠) · وزِدّ أعادت صفرَ صفحاتِ منتجٍ في بحثين — لأنّ فهرسةَ المحرّك تجمع كتالوج سلة تحت مضيفٍ واحدٍ وتُبعثِر كتالوج زِدّ على آلاف 
236	2026-08-18	46b0745	ويترتّب عليه أنّ زاويةَ التناوب «أسعار منافسين على سلة/زد» زاويتان لا واحدة: سلة تُبلَغ بالبحث ثمّ يُمنَع السعرُ بالحجب · وزِدّ لا تُبلَغ بالبحث أصلاً، فيلزم دخولُ كلّ متجرٍ على حدة — وكلفتُهما مختلفة
237	2026-08-18	46b0745	ويفسّر سطراً قديماً على اللوحة: «زد لم يعد لها رابطٌ في النتائج» — واليومَ لها روابطُ متاجرَ ولا روابطَ منتجات. فالغيابُ ليس غيابَ المنصّة بل غيابَ صفحات منتجاتها. وحدُّ الدعوى: بحثان وفئةٌ واحدة",
238	2026-08-18	3be96ab	جولة ٢٤٠ — زاويةٌ خارجيةٌ بالقاعدة المكتوبة على نفسي في ٢٣٩ (ثلاثُ جولاتٍ داخليةٍ متتالية): أسعارُ منافسين على سلة — وهو البندُ المفتوحُ منذ جولة ٥ («لم يُثبَّت له صنفٌ ولا سعر»)",
239	2026-08-18	7c09c3e	وتقدّمٌ مقيسٌ لا دعوى: البحثُ أعاد متجرَي سلة باسمَيهما ورابطَي منتجٍ ثابتين في فئة C-001 بعينها — salla.sa/high-car/%D9%88%D8%A7%D9%82%D9%8A-%D8%B4%D9%85%D8%B3%D9%8A-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8
240	2026-08-18	3be96ab	والسعرُ وحدَه بقي: لا يظهر في المقتطفات، ومحاولةُ فتح صفحة المنتج ردّت EGRESS_BLOCKED على salla.sa، ومحاولةُ بديلٍ محليّ ردّت المثلَ على noon.com. فالخانةُ تبقى فاضية — وهي مقبولة",
241	2026-08-18	3be96ab	والبندُ يضيق ولا يُغلَق: كان «لا بائعَ ولا منتجَ ولا سعر» — وصار «بائعان مسمَّيان ورابطان ثابتان، والسعرُ وحدَه ممنوع». وهذا أوّلُ تضييقٍ له منذ جولة ٥",
242	2026-08-18	3be96ab	وتنفيذاً لمعيار ٢٣٩ («اجعل للمانع المتكرّر مدخلاً واحداً»): لا يُعادُ وصفُ الحجب هنا — يُشار إلى مدخل «سجلّ المردود» (٢٣٩) الذي يعدّه ٤٢ موضعاً، ويُضاف أنّ اليومَ نطاقان جديدان: salla.sa وnoon.com",
243	2026-08-18	1e3ac37	جولة ٢٣٩ — تنفيذُ معيار ٢٣٨ («قِس ما يمنعك لا ما تُنجزه»): ٦٢ مدخلاً من ١٧٠ يحمل أثرَ مانعٍ مسجَّل — ستّةٌ وثلاثون بالمئة. و٢٢ منها يحمل مانعين فأكثر",
244	2026-08-18	1e3ac37	وتوزيعُ الموانع: حجبُ الشبكة ٤٢ · منقولٌ لا مقروء ٣٠ · لم تُفتح صفحةٌ رسمية ١٠ · بلا تاريخٍ في المقتطف ٤ · لا مصدرَ رسميّ ١. فالمانعُ الأوّلُ واحدٌ لا كثير: الشبكة",
245	2026-08-18	1e3ac37	ويفسّر هذا ما قاسته ٢٣٨: انحرافُ السجلّ إلى الداخل ليس ميلاً في الاختيار وحدَه — اثنان وأربعون مدخلاً يحمل ختمَ الحاجز، وأربعةَ عشرَ نطاقاً تنظيمياً سعودياً مذكورٌ على اللوحة (ساسو · سابر · سدايا · ال
246	2026-08-18	1e3ac37	وخطأٌ في أداتي يُقال قبل الرقم: أوّلُ مسحٍ أعطى ٨٢ — لأنّ نمطَ «حساب» يطابق «الحساب» بمعنى العمليّة الحسابية لا الحسابِ على منصّة. فأُصلح النمطُ فصار العددُ ٦٢، وباب «يحتاج دخولاً» سقط إلى صفر: عائقُ 
247	2026-08-18	1e3ac37	وحدُّ الدعوى: هذا سجلُّ ما دُوِّن لا سجلُّ ما وقع — مانعٌ لم يُكتَب في src أو basis لا يظهر، والمسحُ على BENCH وحدَه دون GATES_ACTIVE. فالستّةُ والثلاثون بالمئة حدٌّ أدنى",
248	2026-08-18	970c635	جولة ٢٣٨ — تنفيذُ معيار ٢٣٧ («عُدَّ المصادرَ لا الأرقام»): ١٦٩ مدخلاً في السجلّ، و١٦٦ نصَّ مصدرٍ متمايزاً حرفياً — فلا تكرارَ في الصياغة. والعدُّ بالصنف يقول غيرَ ذلك: ٧٠ منها قياسٌ على اللوحة نفسِها"
249	2026-08-18	970c635	وبالتأليف ينكشف الأمرُ كلُّه: ما قبل هذه النافذة ٧٢ مدخلاً خارجياً مقابل واحدٍ داخليّ · وما أُضيف فيها ٦٩ داخلياً مقابل ٢٧ خارجياً. فالعددُ تضاعف تقريباً، والأدلّةُ الخارجيةُ زادت سبعاً وعشرين",
250	2026-08-18	970c635	والجدولُ يصف نفسَه: «كل ثابت سوقي بتاريخ رصده» — وهو اليومَ صادقٌ على ٩٩ من ١٦٩. فالسجلُّ الذي وُضع لحفظ ما رُصد من السوق صار أربعين بالمئة منه رصداً للوحة",
251	2026-08-18	970c635	والفاعلُ أنا: اثنان وسبعون بالمئة من مدخلاتي داخليّة — ولم يكن ذلك خطأً في أيّ مدخلٍ بعينه، بل أثرَ تراكمٍ لم يُقَس إلّا بعدّ المصادر. وعدُّ المدخلات كان يقول «السجلُّ تضاعف»، وعدُّ المصادر يقول «قاعد
252	2026-08-18	970c635	وحدُّ الأداة يُقال: التصنيفُ بالكلمات المفتاحية، و٢٢ مدخلاً لم يُصنَّف — وفيها داخليٌّ (جردُ مجلّد العمل · قراءةٌ من المتصفّح) وخارجيٌّ (جهاتُ امتثالٍ مسمّاة · مراكزُ مساعدة). فالحصّةُ الداخليةُ الحقي
253	2026-08-18	d18b252	جولة ٢٣٧ — تنفيذُ معيار ٢٣٦ («ميِّز ما رُصد ممّا حُسب»): صُنِّفت أرقامُ بطاقة القرار. واللوحةُ تُميّز في خمسة مواضعَ ولا تُميّز في أربعة — وأبلغُ ما فيها جملةٌ تقولها عن نفسها: «اشتقاق من نطاقين مرصود
254	2026-08-18	d18b252	وما يُقال اشتقاقُه: الإيرادُ («السعر المعروض ١٢٩ شامل الضريبة ⟵ إيراد») · المستهدَفُ («= التعادل × ٠٫٥») · ميزانيةُ الاختبار («ثمن ٥٠ طلب بالمستهدف») · معدّلُ التحويل المطلوب («اشتقاقٌ من نطاقين») · و
255	2026-08-18	d18b252	وما لا يُقال: هامشُ الوحدة · نسبتُه · السيناريوهاتُ الثلاثة · وCPA التعادل",
256	2026-08-18	d18b252	وأثقلُها الرابع: cpaMax: margin — فالتعادلُ هو الهامشُ بعينه، رقماً واحداً بتعريفه. والبطاقةُ تعرض «هامش الوحدة ٧١ ر.س» في رأسها و«CPA التعادل (ربح صفر) ٧١ ر.س» تحته — ولا شيءَ يقول إنّهما واحد. فيُقر
257	2026-08-18	d18b252	وحدُّ الدعوى: التساوي صحيحٌ حسابياً — التعادلُ هو ما يمكن إنفاقُه حتى يصير الربحُ صفراً، وهو الهامشُ تماماً. والمأخذُ على العرض لا على الحساب: اسمان لرقمٍ واحدٍ في بطاقةٍ واحدة، بلا ما يربطهما. ولم يُ
258	2026-08-18	fc1289b	جولة ٢٣٦ — تنفيذُ معيار ٢٣٥ («أعِد فحصَ ما فحصتَه حين يتغيّر ما لا تملكه»): أقربُ بوابةٍ على اللوحة تقع غداً — «رموز HS إضافية تدخل التنظيم» ١٩ أغسطس، موسومةٌ ours:false. فأُعيد فحصُها لأنّ موعدَها حل
259	2026-08-18	fc1289b	وثلاثةٌ ظهرت: ١) التاريخُ مشتقٌّ لا منشور — الإشعارُ مؤرَّخٌ ٢٠ يوليو ٢٠٢٦ والسريانُ «خلال ثلاثين يوماً»، فـ«١٩ أغسطس» حسابٌ من مدّةٍ لا تاريخٌ معلَن، ونطاقُ «خلال» يحتمل أيّاماً قبله وبعده",
260	2026-08-18	fc1289b	٢) والفئاتُ تأكّدت بأسمائها: أصباغٌ وخِضاباتٌ ومساحيقُ معدنية · مواد كاشطةٌ خزفيةٌ وصناعية · وحديدٌ وصلبٌ تحت «اللائحة الفنية لمواد البناء — الجزء الأول: المعادن وسبائكها للمباني والإنشاءات». فوسمُ ou
261	2026-08-18	fc1289b	٣) وتفصيلٌ ليس على اللوحة: المشمولون بالإشعار يضمّون المستوردين لا المصنّعين والمصدّرين وحدَهم — وهو الوصفُ الذي ينطبق على صاحب اللوحة إن دخل بابَه يوماً",
262	2026-08-18	fc1289b	وحدُّ الدعوى ثقيل: المصادرُ كلُّها بيوتُ مطابقةٍ تجاريةٌ تبيع الخدمة (سانيوغ · تبصير · كوتكنا)، ولا صفحةَ رسميةٍ فُتحت — ومحاولةُ فتح إحداها ردّت EGRESS_BLOCKED. فالتاريخُ والفئاتُ منقولةٌ لا مقروءةٌ 
263	2026-08-18	5268754	جولة ٢٣٥ — الزمنُ تحرّك والحكمُ لم يتحرّك: اللوحةُ تحسب التواريخَ حيّةً في كلّ موضع — البواباتُ «بعد يومٍ واحد» · المواسمُ بأيّامها · وصفوفُ التقرير تُوسَم «متأخر» — إلّا في الموضع الذي يحمل القرار: ن
264	2026-08-18	5268754	وC-002 مثالُه: سببُ إيقافه المعروضُ اليومَ «والنافذة لم تبدأ بعد (٧٥): تبدأ ٢٣ أغسطس، والغربية ٣٠». وبتعريف اللوحة نفسِها نافذةُ الطلب from بدأت ١٧ أغسطس — أي أمس. والمرساةُ (anchor) هي ٢٣ أغسطس",
265	2026-08-18	5268754	وفرضيةٌ سقطت وتُقال: ظننتُ الرقمين متناقضَين مع جدول المواسم — وهما ليسا كذلك: ٢٣ و٣٠ هما anchor بالضبط، و١٧ و٢٤ هما from. والملاحظةُ في الكلمة لا في الرقم: «النافذة» في نصّ السبب تعني المرساة، وفي شر
266	2026-08-18	5268754	والمهمُّ أنّ الجملةَ زمنيّةٌ مجمَّدة: «لم تبدأ بعد» كانت صادقةً يوم كُتبت، وصارت خاطئةً بأحد التعريفين (نافذةُ الطلب) وستصير خاطئةً بالآخر بعد خمسة أيام — واللوحةُ التي تعرف تاريخَ اليوم لا تُراجعها",
267	2026-08-18	5268754	وحدُّ الدعوى: القرارُ نفسُه قد يبقى صحيحاً — سببُه الأوّلُ «دورةُ الطلب الأول ٨–١٦ أسبوعاً لا تبلغ الموسم» قائمٌ ولا يتعلّق بتاريخٍ يمرّ. المأخذُ أنّ السببَ الثاني بطَل ولا شيءَ يُسقطه، وأنّ القارئَ ي
268	2026-08-17	c3e1895	جولة ٢٣٤ — تنفيذُ معيار ٢٣٣ («اكتب أين يُخزَّن الإجراءُ ومتى يُعاد»): جُرد ما وُصف من إجراءاتٍ مقابلَ ما خُزِّن. والنتيجةُ مقيسة: مجلّدُ العمل يحمل ٤١٩ ملفّاً وهو مؤقّتٌ يُستردّ، والمستودعُ لا يحمل سط
269	2026-08-17	c3e1895	فالمُحقِّقُ الذي شُغِّل في نحو سبعٍ وخمسين جولةً موجودٌ في مكانٍ يزول — ومن يفتح المستودعَ بعدُ يجد التقاريرَ تصف فحصاً ولا يجد الفحص. وأثقلُ منه: الوصفُ في التقارير يذكر النسخةَ الضيّقةَ أكثر، فمن أع
270	2026-08-17	c3e1895	وستّةُ إجراءاتٍ وُصفت في التقارير بلا موضعٍ ولا موعد: المُحقِّقُ بنسختيه · مزامنةُ الأرتيفكت بالمقارنة الكاملة · فحصُ التكرار بخطوتيه · قاعدةُ الإغلاق (٢٢٢) · تسميةُ ملفّ الجولة بتاريخها · وما يلزم ال
271	2026-08-17	c3e1895	وأُغلق: أُنشئ research/PROCEDURES.md — لكلّ إجراءٍ: متى يُعاد، وما يفحصه، وحدُّه المعلَن، ونصُّه إن كان شيفرة. ومعه CRITERIA.md (٢٣٣) صار للإجراءين موضعٌ في المستودع لا في جلسةٍ تزول",
272	2026-08-17	c3e1895	وحدُّ الدعوى مكتوبٌ في الملفّ نفسِه: يصف ستّةً ولا يزعم أنّها كلُّ ما يُفعَل · والمحفوظُ نصُّ الأدوات لا ملفّاتُها — فالمجلّدُ المؤقّتُ ما زال موضعَ التشغيل. وإضافةُ ملفّاتٍ تنفيذيةٍ إلى المستودع تغيي
273	2026-08-17	d6fa4d8	جولة ٢٣٣ — تنفيذُ معيار ٢٣٢ («افحص الأداةَ التي وافقت توقّعَك»): أوثقُ أداةٍ عندي فحصُ التكرار — يقول «صفرُ ورودٍ» في كلّ جولةٍ ويوافقني. وجولة ١٩٦ أثبتت أنّه لا يكشف تكرارَ المعايير، ووصفت الدواء: «٥
274	2026-08-17	d6fa4d8	فأُعيد اليومَ على ٣٧ معياراً تراكمت منذ ١٩٦ — بالقراءة لا بالمطابقة. وأربعةُ أزواجٍ ظهرت: ٢١٠ ↔ ٢٢٥ (قابِل الملصَقَ بصيغته ↔ اقرأ الوصفَ تحت الرقم) · ٢٣٠ ↔ ٢٣٢ (فتِّش ما تثق به ↔ افحص ما وافقك) · ٢٠١ 
275	2026-08-17	d6fa4d8	وأثقلُها الرابع: معيار ٢٠٧ نصُّه «قبل أن تطمئنّ إلى نسبةٍ، اسأل عن صحّة مقامها لا بسطها» — وجولة ٢٢٤ وجدت نسبةَ الاسترجاع محسوبةً على أربعةٍ من تسعة، أي أنّها وجدت بالضبط ما تنبّأ به معيارٌ صدر قبلها 
276	2026-08-17	d6fa4d8	والعلّةُ بنيويّة: فحصُ التكرار يستعلم BENCH وGATES_ACTIVE — أي الدعاوى، والمعاييرُ ليست فيهما: هي في ٢٣١ ملفَّ تقرير. فالأداةُ لم تُخطئ، بل سُئلت عمّا لا تحويه، ووافقتني لأنّها لم تكن تنظر",
